Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
24 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 52,"Çok güzel uçuş uçuş, kilo kapatan özel günlerde tercih edilebilir",Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
24 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,Gögüsten dar oldu,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
20 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,çok şık kaliteli kumaşı,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
14 Haziran 2024,Boy: 170cm,Kilo: 85kg,Beden: 46,Kolları çok kaba şifonu kalın daha kilolu gösteriyor,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
12 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,Yine bir kıvırcık hemşire önerisidir ve yine söylediği gibi muhteşem bir elbisedir tam beden alabilirsiniz bel kısmı lastikli çok güzel bir elbise uçuş uçuş♥️,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
10 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,"çok güzel uçuş uçuş şifon elbise özellikle yaka ve kol detayı harika, tam beden alın ben bir beden büyük almışım iade edip bir beden küçük alacağım",Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
04 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Harikaa. Rengi görseldeki gibi. 168 boy 82 kg 42 beden tam oldu. Boyu da diz kapağından birkaç parmak aşağıda.,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
26 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 46,giydikçe göğüs kısmında kumaş saldı,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
09 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 48,kurtarıcı bir elbise her ortamda giyiyorum ister dügünlük isterse gezmelik efil efil bir elbise,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
20 Eylül 2024,Boy: 158cm,Kilo: 67kg,Beden: 44,Annem 73 kilo 1.63 boyunda 44 beden aldım tam oldu. Çok beğendi.,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
14 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,Annem için aldım çok beğendi tam beden alabilirsiniz,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
11 Eylül 2024,Boy: 172cm,Kilo: 72kg,Beden: 42,Ürün cok coook güzel kaliteli ve tam istediğim geldi ayrıca kargo cok hızlı geldi cok tesekurler trendyolmilla iyiki varsınız....,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
11 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,güzel elbise,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
03 Eylül 2024,Boy: 164cm,Kilo: 53kg,Beden: 46,Anneme aldım çok sevdi kumaşı kaliteli ve astarlı,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
21 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,"Anneme aldım güzel oldu, kendi bedenini aldık",Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
18 Temmuz 2024,Boy: 171cm,Kilo: 99kg,Beden: 44,"Daha ince bekliyorum ancak astarlıydı, sıcak havalarda terletir",Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
14 Temmuz 2024,Boy: 168cm,Kilo: 60kg,Beden: 44,Geldiğinde ürünün etiketini söktüm ama önü çok açık olduğu için iade ediyorum iade kabul edilirse çok sevinirim,Trendyol Curve Mavi Tropik Yaprak Desenli Şifon Kruvaze Dokuma Elbise TBBSS24AH00154
30 Ocak 2025,Boy: 160cm,Kilo: 53kg,Beden: 36,Elbise güzel ama orta yaş gösterdi beni kolları uzun eteği uzun hadi terzide halletsem bile fatmagülün suçu ne elbisesi gibi göründü gözüme iade ediyorum mecburen,TRENDYOLMİLLA Yeşil Çiçekli A Kesim Gipeli Midi Dokuma Elbise TWOSS25EL00115
29 Ocak 2025,Boy: 168cm,Kilo: 89kg,Beden: 42,Ya o kadar güzel bir elbise ki. Kumaşına rengine bayıldım aynı görseldeki gibi. Tek sorun benim göğüslerim büyük o nedenle göğüs altındaki lastik göğsümün üzerine denk geliyor bu da haliyle kötü gözüküyor. Asla iade etmek istemiyorum memeleri küçültürüz elbiseden vazgeçmeyiz o şekil😍😃,TRENDYOLMİLLA Yeşil Çiçekli A Kesim Gipeli Midi Dokuma Elbise TWOSS25EL00115
10 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,ürünü hiç beğenmedim gerçekten hiç bir şekilde yakışmadı bana belki başkasına yakışır bilemem,TRENDYOLMİLLA Yeşil Çiçekli A Kesim Gipeli Midi Dokuma Elbise TWOSS25EL00115
19 Şubat 2025,Boy: 169cm,Kilo: 57kg,Beden: 36,çok beğendim kumaşı çok güzel ve kalıbı güzel,TRENDYOLMİLLA Yeşil Çiçekli A Kesim Gipeli Midi Dokuma Elbise TWOSS25EL00115
24 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Fotoğraflarda görüldüğü gibi çok güzel tam ilkbahar yazlık bir elbise sadece göğüsü bana açık geldi onu terzi ufak bir iş harika elbise iç göstermiyor,TRENDYOLMİLLA Yeşil Çiçekli A Kesim Gipeli Midi Dokuma Elbise TWOSS25EL00115
15 Şubat 2025,Boy: 155cm,Kilo: 48kg,Beden: 36,Boyum 155 kilom 48 . 34 bedenini almıştım üzerime çok yapıştığı için iade ettim 36’sını aldım bir tık daha bol oldu. Çok beğendim çok kurtarıcı bir elbise. Kesinlikle parasını hak ediyor. Hiç yıkamadım kullandıkça kumaşı ne olur bilmiyorum ama şu anlık memnunum,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
04 Şubat 2025,Boy: 160cm,Kilo: 53kg,Beden: 38,Ön belden asagi olan parçadaki puantiyeler diğer parçalardaki puantiyelerden soluk duruyor. İlkini iade ettim İkinci defa sipariş ettim yine aynı şekil geldi 😞üzgünüm,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
09 Ocak 2025,Boy: 177cm,Kilo: 78kg,Beden: 42,Çok güzel çok,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
04 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,O kadar güzel bir elbise ki anlatamam ♥️,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
24 Şubat 2025,Boy: 165cm,Kilo: 57kg,Beden: 38,modeli çok güzel bir beden büyük alinabilir,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
14 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,mükemmel çok güzel,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
12 Şubat 2025,Boy: 170cm,Kilo: 62kg,Beden: 42,"Çok güzel astarlı elbise,birazcık boyu uzun,mankendeki gibi 170boy 70kilo 42beden tam oldu ama baya kısaltmam lazım diz boyuna çatması için",TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
23 Ocak 2025,Boy: 158cm,Kilo: 70kg,Beden: 40,çok güzelmiş bayildim pahali gözüküyor 1 beden buyuk aldim tam oldu,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
30 Kasım 2024,Boy: 150cm,Kilo: 53kg,size: 36,Kndi bedeninizi aldın kurtacı bir ürün bn 36 aldım,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
27 Kasım 2024,Boy: 176cm,Kilo: 68kg,size: 40,Beğenmedim iade,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
12 Şubat 2025,Boy: 167cm,Kilo: 63kg,Beden: 38,"Tam kalıp vücuda oturuyor, güzel.",TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
24 Ocak 2025,Boy: 160cm,Kilo: 55kg,Beden: 36,Hem günlük hem şık nasıl kombinlerseniz öyle gider elbisesi ❤️,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
16 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Muhteşem kurtarıcı bir parça aşırı beğendim. Kalıbı dar bir beden büyük tercih edilebilir.,TRENDYOLMİLLA Siyah Beyaz Puantiyeli Desenli A Kesim Midi Astarlı Şifon Dokuma Kışlık Elbise TWOAW25EL00173
12 Eylül 2024,Boy: 165cm,Kilo: 92kg,Beden: 2XL,"Çok beğendim kumaşı penye üstüm 42 altım 44 beden elbiseyi 44 beden sipariş verdim 42de olurdu ama basenlerim olduğu için emin olamadım belim ince olduğu için bel kısmında biraz boşluk oluştu ama sorun değil kötü durmuyor saçlarımla kapatacağım iç astarı bence kısa değil olması gerektiği gibi göğüs dekoltesi var ama rahatsız olunursa bir çatal iğne
Devamını Oku","Trendyol Curve Siyah Örme Drape Detaylı 
Maxi/Uzun Abiye Elbise TBBSS22AD00000"
25 Ağustos 2024,Boy: 165cm,Kilo: 96kg,Beden: 3XL,3xl aldım tek kelimeyle cuk oturdu kumaşı kalıtesi çok iyi.duruşu harika.,"Trendyol Curve Siyah Örme Drape Detaylı 
Maxi/Uzun Abiye Elbise TBBSS22AD00000"
